core_str,StreamKey,trait_name,trait_value,sample_size,hit_count,hit_rate_pct,baseline_rate_pct,relative_lift_x,lift_pct_points,confidence_score,sample_tier,meets_signal_floor,usable_narrow_stream_seed_signal,usable_watch_only_signal
138,Rhode Island | Numbers Game Midday,DayOfWeek,Wednesday,176,3,1.705,0.351,4.854,1.353,0.009591,STABLE_100_249,False,True,True
138,Texas | Daily 4 Day,DayOfWeek,Wednesday,176,3,1.705,0.351,4.854,1.353,0.009591,STABLE_100_249,False,True,True
138,Ohio | Pick 4 Midday,seed_sum_bucket,sum_14_17,285,4,1.404,0.351,3.997,1.052,0.009505,STRONG_STABLE_250_PLUS,False,True,True
138,Tennessee | Cash 4 Evening,DayOfWeek,Sunday,177,3,1.695,0.351,4.826,1.344,0.009474,STABLE_100_249,False,True,True
138,Tennessee | Cash 4 Evening,seed_sum_bucket,sum_10_13,178,3,1.685,0.351,4.799,1.334,0.00935,STABLE_100_249,False,True,True
138,Massachusetts | Numbers Game Midday,seed_sum_bucket,sum_10_13,193,3,1.554,0.351,4.426,1.203,0.007777,STABLE_100_249,False,True,True
138,Rhode Island | Numbers Game Evening,seed_sum_bucket,sum_14_17,319,4,1.254,0.351,3.571,0.903,0.007289,STRONG_STABLE_250_PLUS,False,True,True
138,Québec | Quotidienne 4,seed_sum_bucket,sum_22_plus,327,4,1.223,0.351,3.483,0.872,0.006867,STRONG_STABLE_250_PLUS,False,True,True
138,"Washington, D.C. | DC-4 11:30pm",seed_spread_bucket,spread_3_4,216,3,1.389,0.351,3.955,1.038,0.005996,STABLE_100_249,False,True,True
138,South Carolina | Pick 4 Midday,seed_consec_links,1,360,4,1.111,0.351,3.164,0.76,0.005436,STRONG_STABLE_250_PLUS,False,True,True
138,Rhode Island | Numbers Game Evening,seed_spread_bucket,spread_3_4,227,3,1.322,0.351,3.763,0.97,0.005331,STABLE_100_249,False,True,True
138,Arkansas | Cash 4 Evening,seed_spread_bucket,spread_3_4,256,3,1.172,0.351,3.337,0.821,0.004001,STRONG_STABLE_250_PLUS,False,True,True
138,"Washington, D.C. | DC-4 11:30pm",seed_sum_bucket,sum_14_17,267,3,1.124,0.351,3.199,0.772,0.003607,STRONG_STABLE_250_PLUS,False,True,True
145,Delaware | Play 4 Night,seed_highlow,LHHL,69,4,5.797,0.347,16.712,5.45,0.140343,CANDIDATE_50_99,False,True,True
145,Puerto Rico | Pega 4 Noche,seed_highlow,LLLL,57,3,5.263,0.347,15.173,4.916,0.061335,CANDIDATE_50_99,False,True,True
