event_id,draw_date,stream,prior_draw_date,prior_result_used_as_seed,seed,base4,seed_core,actual_core,last1_aabc_core,last2_aabc_core,last3_aabc_core,target_core,config,evidence_score,rule_count,max_precision,max_lift,total_support,total_target_hits,final_stream_core_score,has_rule_evidence,matrix_rank_in_stream,daily_opportunity_rank,stream_core_rank_by_deep_score,HISTORY_THROUGH,PLAY_DATE,core_score,full_core_rank,daily_opportunity_rank_num,is_watched8_core,watched8_rank,prior_seed_core,last1_norm,prior_seed_core_for_transition,global_prevcore_to_core_count,stream_prevcore_to_core_count,stream_core_hit_count,lane_top4_normal,lane_watched8_transition,lane_watched8_buried,lane_stream_affinity,trap_keep,trap_lane,trap_lane_weight,trap_priority_score
70,2026-06-18,"Tri-State (ME, NH & VT) | Pick 4 Evening",2026-06-17,3605,3605,,,,039,079,456,027,ALL_BALANCED,62.690560837981764,19.0,1.0,1.9704,373.0,276.0,62.690560837981764,True,1,4,1,2026-06-17,2026-06-18,62.690560837981764,1,4,True,1,,039,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,523.8916962932936
18,2026-06-18,Illinois | Pick 4 Midday,2026-06-17,2602,2602,,026,,026,137,579,067,ALL_BALANCED,2.35698717944443,1.0,0.7,1.4042,10.0,7.0,2.35698717944443,True,99,7078,99,2026-06-17,2026-06-18,2.35698717944443,99,7078,True,6,026,026,026,1,0,2,False,False,True,False,True,WATCHED8_BURIED,1,998.8749455128055
57,2026-06-18,Québec | Quotidienne 4,2026-06-17,4415,4415,,145,,145,379,368,457,ALL_BALANCED,2.301595798642788,1.0,0.7,1.3712,10.0,7.0,2.301595798642788,True,85,7147,85,2026-06-17,2026-06-18,2.301595798642788,85,7147,True,4,145,145,145,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,597.555558529525
12,2026-06-18,Georgia | Cash 4 Evening,2026-06-17,1129,1129,,129,,129,467,348,389,ALL_BALANCED,2.2874961744387337,1.0,0.7,1.3628,10.0,7.0,2.2874961744387337,True,94,7163,94,2026-06-17,2026-06-18,2.2874961744387337,94,7163,True,6,129,129,129,0,0,6,False,False,True,True,True,WATCHED8_BURIED,1,999.1006236610535
21,2026-06-18,Iowa | Pick 4 Evening,2026-06-17,7209,7209,,,,236,038,017,027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,70,7850,70,2026-06-17,2026-06-18,0.0,70,7850,True,4,,236,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,499.0
59,2026-06-18,Rhode Island | Numbers Game Midday,2026-06-17,0905,0905,,059,,059,089,234,027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,88,9009,88,2026-06-17,2026-06-18,0.0,88,9009,True,4,059,059,059,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,499.1
36,2026-06-19,Nebraska | Pick 4,2026-06-18,4466,4466,,,,279,257,068,457,ALL_BALANCED,66.11135626629779,20.0,0.9091,1.7908,295.0,230.0,66.11135626629779,True,1,5,1,2026-06-18,2026-06-19,66.11135626629779,1,5,True,1,,279,,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,623.5889746932042
50,2026-06-19,Oregon | Pick 4 1pm,2026-06-18,2716,2716,,,,359,027,569,027,ALL_BALANCED,54.15137698004305,17.0,0.8182,1.643,320.0,235.0,54.15137698004305,True,2,9,2,2026-06-18,2026-06-19,54.15137698004305,2,9,True,1,,359,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,620.352981943015
64,2026-06-19,Tennessee | Cash 4 Morning,2026-06-18,5263,5263,,,,018,148,237,027,ALL_BALANCED,51.359664742239616,15.0,1.0,1.9704,235.0,182.0,51.359664742239616,True,1,10,1,2026-06-18,2026-06-19,51.359664742239616,1,10,True,1,,018,,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,618.925882659784
64,2026-06-19,Tennessee | Cash 4 Morning,2026-06-18,5263,5263,,,,018,148,237,067,ALL_BALANCED,35.26626684436863,10.0,0.9091,1.8236,197.0,149.0,35.26626684436863,True,3,67,3,2026-06-18,2026-06-19,35.26626684436863,3,67,True,2,,018,,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,613.1931933955291
1,2026-06-19,Arizona | Pick 4 Midday,2026-06-18,6662,6662,,,,,,,457,ALL_BALANCED,34.96484216790549,11.0,0.9,1.7679,188.0,140.0,34.96484216790549,True,2,70,2,2026-06-18,2026-06-19,34.96484216790549,2,70,True,1,,,,0,0,0,True,False,False,False,True,TOP4_NORMAL,3,612.1376947587669
23,2026-06-19,Kentucky | Pick 4 Evening,2026-06-18,3694,3694,,,,026,068,027,138,ALL_BALANCED,34.87602492653981,10.0,0.9091,1.8628,172.0,131.0,34.87602492653981,True,3,71,3,2026-06-18,2026-06-19,34.87602492653981,3,71,True,1,,026,,0,0,8,True,False,False,True,True,STREAM_AFFINITY,4,516.0566087242889
46,2026-06-19,Ohio | Pick 4 Midday,2026-06-18,7231,7231,,,,457,234,359,067,ALL_BALANCED,33.89234510430587,10.0,0.7917,1.588,238.0,174.0,33.89234510430587,True,1,81,1,2026-06-18,2026-06-19,33.89234510430587,1,81,True,1,,457,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,613.3123207865071
39,2026-06-19,New Mexico | Pick 4 Day,2026-06-18,5018,5018,,,,378,089,127,138,ALL_BALANCED,30.7981196847117,10.0,0.8333,1.7076,137.0,102.0,30.7981196847117,True,3,126,3,2026-06-18,2026-06-19,30.7981196847117,3,126,True,1,,378,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,513.1293418896491
71,2026-06-19,Virginia | Pick 4 Day,2026-06-18,3733,3733,,,,136,049,678,145,ALL_BALANCED,30.155732659546388,9.0,0.8421,1.682,134.0,104.0,30.155732659546388,True,3,141,3,2026-06-18,2026-06-19,30.155732659546388,3,141,True,1,,136,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,512.9045064308413
8,2026-06-19,Delaware | Play 4 Day,2026-06-18,1030,1030,,013,,013,346,035,138,ALL_BALANCED,29.718157220233515,8.0,0.875,1.7929,136.0,107.0,29.718157220233515,True,1,154,1,2026-06-18,2026-06-19,29.718157220233515,1,154,True,1,013,013,013,4,0,2,True,True,False,False,True,WATCHED8_TRANSITION,2,919.3513550270818
17,2026-06-19,Illinois | Pick 4 Evening,2026-06-18,8952,8952,,,,128,259,124,067,ALL_BALANCED,28.988168403630425,9.0,0.9091,1.7965,106.0,84.0,28.988168403630425,True,1,168,1,2026-06-18,2026-06-19,28.988168403630425,1,168,True,1,,128,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,611.5958589412706
70,2026-06-19,"Tri-State (ME, NH & VT) | Pick 4 Evening",2026-06-18,3997,3997,,379,,379,039,079,145,ALL_BALANCED,28.952975453689596,10.0,0.8235,1.6343,132.0,98.0,28.952975453689596,True,3,170,3,2026-06-18,2026-06-19,28.952975453689596,3,170,True,1,379,379,379,2,0,9,True,False,False,True,True,STREAM_AFFINITY,4,518.4835414087914
11,2026-06-19,Florida | Pick 4 Midday,2026-06-18,9385,9385,,,,034,067,016,679,ALL_BALANCED,28.612691505552185,9.0,0.8,1.5388,180.0,134.0,28.612691505552185,True,4,176,4,2026-06-18,2026-06-19,28.612691505552185,4,176,True,1,,034,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,513.3144420269432
50,2026-06-19,Oregon | Pick 4 1pm,2026-06-18,2716,2716,,,,359,027,569,067,ALL_BALANCED,27.234769884396346,8.0,0.8333,1.6518,170.0,126.0,27.234769884396346,True,6,222,6,2026-06-18,2026-06-19,27.234769884396346,6,222,True,2,,359,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,511.73216945953874
61,2026-06-19,South Carolina | Pick 4 Midday,2026-06-18,6576,6576,,567,,567,235,057,145,ALL_BALANCED,27.0901928230491,9.0,0.8333,1.8086,115.0,86.0,27.0901928230491,True,5,228,5,2026-06-18,2026-06-19,27.0901928230491,5,228,True,1,567,567,567,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,610.7315674880672
52,2026-06-19,Oregon | Pick 4 7pm,2026-06-18,3751,3751,,,,289,234,478,145,ALL_BALANCED,27.082525989983466,8.0,0.9,1.9533,122.0,93.0,27.082525989983466,True,5,229,5,2026-06-18,2026-06-19,27.082525989983466,5,229,True,1,,289,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,511.7288840964942
46,2026-06-19,Ohio | Pick 4 Midday,2026-06-18,7231,7231,,,,457,234,359,027,ALL_BALANCED,26.5024025620827,8.0,0.8125,1.601,184.0,134.0,26.5024025620827,True,5,258,5,2026-06-18,2026-06-19,26.5024025620827,5,258,True,2,,457,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,610.5258408967289
12,2026-06-19,Georgia | Cash 4 Evening,2026-06-18,3899,3899,,389,,389,129,467,027,ALL_BALANCED,26.465019533225757,8.0,0.8421,1.6593,158.0,118.0,26.465019533225757,True,4,259,4,2026-06-18,2026-06-19,26.465019533225757,4,259,True,1,389,389,389,1,0,3,True,False,False,False,True,TOP4_NORMAL,3,612.562756836629
52,2026-06-19,Oregon | Pick 4 7pm,2026-06-18,3751,3751,,,,289,234,478,457,ALL_BALANCED,26.352275522202554,9.0,0.9091,1.7983,119.0,89.0,26.352275522202554,True,7,266,7,2026-06-18,2026-06-19,26.352275522202554,7,266,True,2,,289,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,510.87329643277087
79,2026-06-19,Wisconsin | Pick 4 Midday,2026-06-18,7709,7709,,079,,079,589,048,679,ALL_BALANCED,25.87531641069435,9.0,0.8,1.6521,147.0,108.0,25.87531641069435,True,4,286,4,2026-06-18,2026-06-19,25.87531641069435,4,286,True,1,079,079,079,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,511.35636074374304
56,2026-06-19,Puerto Rico | Pega 4 Noche,2026-06-18,7149,7149,,,,237,127,037,679,ALL_BALANCED,25.524756829182564,8.0,0.8333,1.5773,164.0,123.0,25.524756829182564,True,3,297,3,2026-06-18,2026-06-19,25.524756829182564,3,297,True,1,,237,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,511.2836648902139
19,2026-06-19,Indiana | Daily 4 Evening,2026-06-18,8614,8614,,,,478,256,058,389,ALL_BALANCED,25.507884216471318,8.0,0.8095,1.5717,152.0,113.0,25.507884216471318,True,1,301,1,2026-06-18,2026-06-19,25.507884216471318,1,301,True,1,,478,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,510.87775947576495
69,2026-06-19,"Tri-State (ME, NH & VT) | Pick 4 Day",2026-06-18,0948,0948,,,,479,037,458,027,ALL_BALANCED,25.07959656221286,8.0,0.8182,1.6364,140.0,104.0,25.07959656221286,True,5,320,5,2026-06-18,2026-06-19,25.07959656221286,5,320,True,1,,479,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,610.0278587967745
52,2026-06-19,Oregon | Pick 4 7pm,2026-06-18,3751,3751,,,,289,234,478,389,ALL_BALANCED,24.660113418253733,8.0,0.9,1.7593,104.0,80.0,24.660113418253733,True,8,334,8,2026-06-18,2026-06-19,24.660113418253733,8,334,True,3,,289,,0,0,8,True,False,False,True,True,STREAM_AFFINITY,4,512.2310396963888
14,2026-06-19,Georgia | Cash 4 Night,2026-06-18,6092,6092,,,,027,057,568,457,ALL_BALANCED,24.47571725470624,8.0,0.8,1.5671,147.0,107.0,24.47571725470624,True,3,341,3,2026-06-18,2026-06-19,24.47571725470624,3,341,True,1,,027,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,511.9165010391472
22,2026-06-19,Iowa | Pick 4 Midday,2026-06-18,0407,0407,,047,,047,357,015,027,ALL_BALANCED,24.352492478262594,8.0,0.8462,1.7023,124.0,92.0,24.352492478262594,True,3,344,3,2026-06-18,2026-06-19,24.352492478262594,3,344,True,1,047,047,047,3,0,6,True,True,False,True,True,WATCHED8_TRANSITION,2,917.3733723673919
64,2026-06-19,Tennessee | Cash 4 Morning,2026-06-18,5263,5263,,,,018,148,237,389,ALL_BALANCED,23.882098951652175,8.0,0.8,1.5468,111.0,84.0,23.882098951652175,True,8,360,8,2026-06-18,2026-06-19,23.882098951652175,8,360,True,3,,018,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,509.9587346330783
36,2026-06-19,Nebraska | Pick 4,2026-06-18,4466,4466,,,,279,257,068,567,ALL_BALANCED,23.464439497630725,8.0,0.7647,1.5804,117.0,84.0,23.464439497630725,True,3,380,3,2026-06-18,2026-06-19,23.464439497630725,3,380,True,2,,279,,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,608.5625538241708
58,2026-06-19,Rhode Island | Numbers Game Evening,2026-06-18,0777,0777,,,,169,189,379,027,ALL_BALANCED,22.631341212378764,7.0,0.8462,1.7023,105.0,80.0,22.631341212378764,True,8,435,8,2026-06-18,2026-06-19,22.631341212378764,8,435,True,1,,169,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,510.0209694243326
47,2026-06-19,Ontario | Pick 4 Evening,2026-06-18,3391,3391,,139,,139,789,127,389,ALL_BALANCED,22.608613121231507,8.0,0.9,1.7593,104.0,77.0,22.608613121231507,True,3,439,3,2026-06-18,2026-06-19,22.608613121231507,3,439,True,1,139,139,139,1,0,4,True,False,False,True,True,STREAM_AFFINITY,4,511.76301459243103
8,2026-06-19,Delaware | Play 4 Day,2026-06-18,1030,1030,,013,,013,346,035,389,ALL_BALANCED,22.20560928450964,7.0,0.7391,1.4448,166.0,119.0,22.20560928450964,True,3,462,3,2026-06-18,2026-06-19,22.20560928450964,3,462,True,2,013,013,013,3,0,2,True,True,False,False,True,WATCHED8_TRANSITION,2,914.6219632495784
31,2026-06-19,Michigan | Daily 4 Midday,2026-06-18,1689,1689,,,,168,056,035,027,ALL_BALANCED,22.095347612394075,8.0,0.8,1.6,116.0,83.0,22.095347612394075,True,10,470,10,2026-06-18,2026-06-19,22.095347612394075,10,470,True,1,,168,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,510.23337166433794
69,2026-06-19,"Tri-State (ME, NH & VT) | Pick 4 Day",2026-06-18,0948,0948,,,,479,037,458,389,ALL_BALANCED,22.094410226283795,7.0,0.8571,1.6687,111.0,84.0,22.094410226283795,True,8,471,8,2026-06-18,2026-06-19,22.094410226283795,8,471,True,2,,479,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,509.83304357919934
14,2026-06-19,Georgia | Cash 4 Night,2026-06-18,6092,6092,,,,027,057,568,389,ALL_BALANCED,22.018586020206868,7.0,0.8095,1.5717,119.0,90.0,22.018586020206868,True,5,474,5,2026-06-18,2026-06-19,22.018586020206868,5,474,True,2,,027,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,608.9565051070724
49,2026-06-19,Oregon | Pick 4 10pm,2026-06-18,2177,2177,,127,,127,358,257,679,ALL_BALANCED,21.908165279881338,7.0,0.8667,1.667,113.0,86.0,21.908165279881338,True,7,482,7,2026-06-18,2026-06-19,21.908165279881338,7,482,True,1,127,127,127,1,0,1,True,False,False,False,True,TOP4_NORMAL,3,609.8178578479584
61,2026-06-19,South Carolina | Pick 4 Midday,2026-06-18,6576,6576,,567,,567,235,057,457,ALL_BALANCED,21.698092420752893,7.0,0.8,1.5715,113.0,85.0,21.698092420752893,True,7,491,7,2026-06-18,2026-06-19,21.698092420752893,7,491,True,2,567,567,567,1,0,5,True,False,False,True,True,STREAM_AFFINITY,4,511.7443323472635
48,2026-06-19,Ontario | Pick 4 Midday,2026-06-18,6623,6623,,236,,236,459,348,457,ALL_BALANCED,21.370474431225038,8.0,0.75,1.4671,99.0,72.0,21.370474431225038,True,7,517,7,2026-06-18,2026-06-19,21.370474431225038,7,517,True,1,236,236,236,2,0,7,True,False,False,True,True,STREAM_AFFINITY,4,514.6296660509287
24,2026-06-19,Kentucky | Pick 4 Midday,2026-06-18,2297,2297,,279,,279,467,017,679,ALL_BALANCED,21.19586535417554,7.0,0.8,1.5207,112.0,84.0,21.19586535417554,True,10,527,10,2026-06-18,2026-06-19,21.19586535417554,10,527,True,1,279,279,279,4,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,916.9185528739614
31,2026-06-19,Michigan | Daily 4 Midday,2026-06-18,1689,1689,,,,168,056,035,679,ALL_BALANCED,21.003830586749423,7.0,0.8,1.5388,146.0,106.0,21.003830586749423,True,12,543,12,2026-06-18,2026-06-19,21.003830586749423,12,543,True,2,,168,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,509.2513407053623
7,2026-06-19,Connecticut | Play 4 Night,2026-06-18,7777,7777,,,,029,039,258,457,ALL_BALANCED,20.77647057645475,7.0,0.8182,1.6072,99.0,75.0,20.77647057645475,True,6,568,6,2026-06-18,2026-06-19,20.77647057645475,6,568,True,1,,029,,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,607.4717647017592
10,2026-06-19,Florida | Pick 4 Evening,2026-06-18,3624,3624,,,,278,249,245,145,ALL_BALANCED,20.632471713933487,6.0,1.0,1.9845,96.0,75.0,20.632471713933487,True,11,581,11,2026-06-18,2026-06-19,20.632471713933487,11,581,True,1,,278,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,510.1713650998767
59,2026-06-19,Rhode Island | Numbers Game Midday,2026-06-18,6577,6577,,567,,567,059,089,457,ALL_BALANCED,20.389069711683028,6.0,0.9091,1.7908,99.0,77.0,20.389069711683028,True,5,597,5,2026-06-18,2026-06-19,20.389069711683028,5,597,True,1,567,567,567,1,0,7,True,False,False,True,True,STREAM_AFFINITY,4,512.386174399089
47,2026-06-19,Ontario | Pick 4 Evening,2026-06-18,3391,3391,,139,,139,789,127,457,ALL_BALANCED,20.35684389915614,7.0,0.8333,1.6484,100.0,74.0,20.35684389915614,True,8,601,8,2026-06-18,2026-06-19,20.35684389915614,8,601,True,2,139,139,139,1,0,5,True,False,False,True,True,STREAM_AFFINITY,4,511.22489536470465
66,2026-06-19,Texas | Daily 4 Evening,2026-06-18,5857,5857,,578,,578,024,027,679,ALL_BALANCED,20.35620005481287,7.0,0.8667,1.6474,78.0,61.0,20.35620005481287,True,3,602,3,2026-06-18,2026-06-19,20.35620005481287,3,602,True,1,578,578,578,2,0,1,True,False,False,False,True,TOP4_NORMAL,3,611.4746700191845
40,2026-06-19,New Mexico | Pick 4 Evening,2026-06-18,9759,9759,,579,,579,234,018,145,ALL_BALANCED,20.3418699655104,6.0,0.8333,1.8086,103.0,79.0,20.3418699655104,True,5,605,5,2026-06-18,2026-06-19,20.3418699655104,5,605,True,1,579,579,579,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,509.36965448792864
10,2026-06-19,Florida | Pick 4 Evening,2026-06-18,3624,3624,,,,278,249,245,679,ALL_BALANCED,20.067872782383652,7.0,0.8125,1.5886,99.0,73.0,20.067872782383652,True,15,630,15,2026-06-18,2026-06-19,20.067872782383652,15,630,True,2,,278,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,508.2737554738343
55,2026-06-19,Puerto Rico | Pega 4 Día,2026-06-18,1245,1245,,,,268,179,467,679,ALL_BALANCED,20.01255291073888,7.0,0.8,1.6521,131.0,95.0,20.01255291073888,True,7,633,7,2026-06-18,2026-06-19,20.01255291073888,7,633,True,1,,268,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,509.1543935187586
37,2026-06-19,New Jersey | Pick 4 Evening,2026-06-18,5393,5393,,359,,359,029,346,027,ALL_BALANCED,19.955739559896468,6.0,0.76,1.529,151.0,108.0,19.955739559896468,True,8,639,8,2026-06-18,2026-06-19,19.955739559896468,8,639,True,1,359,359,359,3,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,914.5845088459638
31,2026-06-19,Michigan | Daily 4 Midday,2026-06-18,1689,1689,,,,168,056,035,067,ALL_BALANCED,19.7232675726662,6.0,0.8235,1.652,98.0,75.0,19.7232675726662,True,14,660,14,2026-06-18,2026-06-19,19.7232675726662,14,660,True,3,,168,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,509.20314365043316
37,2026-06-19,New Jersey | Pick 4 Evening,2026-06-18,5393,5393,,359,,359,029,346,457,ALL_BALANCED,19.55281098927614,6.0,0.8333,1.6416,124.0,91.0,19.55281098927614,True,9,680,9,2026-06-18,2026-06-19,19.55281098927614,9,680,True,2,359,359,359,4,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,916.3934838462466
51,2026-06-19,Oregon | Pick 4 4pm,2026-06-18,4732,4732,,,,348,569,489,027,ALL_BALANCED,19.540119313184313,6.0,0.8,1.643,95.0,72.0,19.540119313184313,True,11,683,11,2026-06-18,2026-06-19,19.540119313184313,11,683,True,1,,348,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,508.2890417596145
43,2026-06-19,North Carolina | Pick 4 Daytime,2026-06-18,8461,8461,,,,478,457,268,067,ALL_BALANCED,19.46128983189155,6.0,0.8667,1.7179,89.0,68.0,19.46128983189155,True,9,690,9,2026-06-18,2026-06-19,19.46128983189155,9,690,True,1,,478,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,508.86145144116205
1,2026-06-19,Arizona | Pick 4 Midday,2026-06-18,6662,6662,,,,,,,067,ALL_BALANCED,19.331635341847544,6.0,0.9091,1.8236,74.0,58.0,19.331635341847544,True,11,708,11,2026-06-18,2026-06-19,19.331635341847544,11,708,True,2,,,,0,0,0,True,False,False,False,True,TOP4_NORMAL,3,606.2160723696467
34,2026-06-19,Missouri | Pick 4 Evening,2026-06-18,6620,6620,,026,,026,179,124,457,ALL_BALANCED,19.05467512957584,6.0,0.8333,1.6416,89.0,68.0,19.05467512957584,True,17,737,17,2026-06-18,2026-06-19,19.05467512957584,17,737,True,1,026,026,026,2,0,3,True,False,False,False,True,TOP4_NORMAL,3,611.3191362953515
12,2026-06-19,Georgia | Cash 4 Evening,2026-06-18,3899,3899,,389,,389,129,467,145,ALL_BALANCED,18.92759992070772,6.0,0.9,1.9533,72.0,55.0,18.92759992070772,True,10,753,10,2026-06-18,2026-06-19,18.92759992070772,10,753,True,2,389,389,389,1,0,6,True,False,False,True,True,STREAM_AFFINITY,4,511.1246599722477
28,2026-06-19,Massachusetts | Numbers Game Evening,2026-06-18,2558,2558,,258,,258,023,038,027,ALL_BALANCED,18.71984273704031,6.0,0.8421,1.6593,90.0,68.0,18.71984273704031,True,19,768,19,2026-06-18,2026-06-19,18.71984273704031,19,768,True,1,258,258,258,3,0,5,True,True,False,True,True,WATCHED8_TRANSITION,2,914.1019449579641
46,2026-06-19,Ohio | Pick 4 Midday,2026-06-18,7231,7231,,,,457,234,359,567,ALL_BALANCED,18.467810617223243,6.0,0.9,1.7864,74.0,56.0,18.467810617223243,True,17,791,17,2026-06-18,2026-06-19,18.467810617223243,17,791,True,3,,457,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,507.6137337160281
54,2026-06-19,Pennsylvania | Pick 4 Evening,2026-06-18,5932,5932,,,,029,128,235,679,ALL_BALANCED,18.427034274883813,6.0,0.7647,1.4788,120.0,88.0,18.427034274883813,True,4,795,4,2026-06-18,2026-06-19,18.427034274883813,4,795,True,1,,029,,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,606.7494619962093
20,2026-06-19,Indiana | Daily 4 Midday,2026-06-18,8111,8111,,,,679,159,569,457,ALL_BALANCED,18.060111280766954,6.0,0.8,1.5649,100.0,73.0,18.060111280766954,True,5,828,5,2026-06-18,2026-06-19,18.060111280766954,5,828,True,1,,679,,0,0,9,True,False,False,True,True,STREAM_AFFINITY,4,510.57103894826844
4,2026-06-19,Atlantic Canada | Lotto 4,2026-06-18,8304,8304,,,,134,346,024,389,ALL_BALANCED,17.931979764221364,5.0,0.9231,1.7921,72.0,59.0,17.931979764221364,True,8,839,8,2026-06-18,2026-06-19,17.931979764221364,8,839,True,1,,134,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,607.3761929174775
35,2026-06-19,Missouri | Pick 4 Midday,2026-06-18,7288,7288,,278,,278,357,345,679,ALL_BALANCED,17.921623973371737,6.0,0.7778,1.4961,91.0,68.0,17.921623973371737,True,9,840,9,2026-06-18,2026-06-19,17.921623973371737,9,840,True,1,278,278,278,3,0,5,True,True,False,True,True,WATCHED8_TRANSITION,2,914.3225683906801
50,2026-06-19,Oregon | Pick 4 1pm,2026-06-18,2716,2716,,,,359,027,569,389,ALL_BALANCED,17.894009136500987,6.0,0.7778,1.5204,88.0,66.0,17.894009136500987,True,20,844,20,2026-06-18,2026-06-19,17.894009136500987,20,844,True,3,,359,,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,605.7629031977754
47,2026-06-19,Ontario | Pick 4 Evening,2026-06-18,3391,3391,,139,,139,789,127,145,ALL_BALANCED,17.07941334718482,5.0,0.8235,1.6343,82.0,63.0,17.07941334718482,True,14,937,14,2026-06-18,2026-06-19,17.07941334718482,14,937,True,3,139,139,139,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,606.7777946715146
66,2026-06-19,Texas | Daily 4 Evening,2026-06-18,5857,5857,,578,,578,024,027,389,ALL_BALANCED,16.996144713860655,5.0,0.9231,1.7921,73.0,58.0,16.996144713860655,True,7,942,7,2026-06-18,2026-06-19,16.996144713860655,7,942,True,2,578,578,578,2,0,4,True,False,False,True,True,STREAM_AFFINITY,4,511.5986506498512
29,2026-06-19,Massachusetts | Numbers Game Midday,2026-06-18,9966,9966,,,,258,389,389,145,ALL_BALANCED,16.9221106212297,5.0,0.8333,1.8086,92.0,70.0,16.9221106212297,True,7,953,7,2026-06-18,2026-06-19,16.9221106212297,7,953,True,1,,258,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,508.57273871743035
17,2026-06-19,Illinois | Pick 4 Evening,2026-06-18,8952,8952,,,,128,259,124,145,ALL_BALANCED,16.6261255671798,5.0,0.8421,1.6946,73.0,57.0,16.6261255671798,True,15,996,15,2026-06-18,2026-06-19,16.6261255671798,15,996,True,2,,128,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,507.06914394851293
70,2026-06-19,"Tri-State (ME, NH & VT) | Pick 4 Evening",2026-06-18,3997,3997,,379,,379,039,079,027,ALL_BALANCED,16.598953801519976,5.0,0.8421,1.6593,83.0,63.0,16.598953801519976,True,17,999,17,2026-06-18,2026-06-19,16.598953801519976,17,999,True,2,379,379,379,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,506.95963383053197
1,2026-06-19,Arizona | Pick 4 Midday,2026-06-18,6662,6662,,,,,,,567,ALL_BALANCED,16.530930691255215,5.0,0.7727,1.6274,91.0,67.0,16.530930691255215,True,18,1008,18,2026-06-18,2026-06-19,16.530930691255215,18,1008,True,3,,,,0,0,0,True,False,False,False,True,TOP4_NORMAL,3,604.8858257419394
66,2026-06-19,Texas | Daily 4 Evening,2026-06-18,5857,5857,,578,,578,024,027,138,ALL_BALANCED,16.29264473948436,5.0,0.9,1.9436,66.0,50.0,16.29264473948436,True,9,1046,9,2026-06-18,2026-06-19,16.29264473948436,9,1046,True,3,578,578,578,3,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,913.2524256588194
15,2026-06-19,Idaho | Pick 4 Day,2026-06-18,0079,0079,,079,,079,469,578,138,ALL_BALANCED,16.257931172267238,5.0,0.8182,1.7142,70.0,53.0,16.257931172267238,True,12,1048,12,2026-06-18,2026-06-19,16.257931172267238,12,1048,True,1,079,079,079,1,0,2,True,False,False,False,True,TOP4_NORMAL,3,608.0902759102935
75,2026-06-19,"Washington, D.C. | DC-4 7:50pm",2026-06-18,1864,1864,,,,178,458,239,679,ALL_BALANCED,16.04715920640619,5.0,0.7647,1.4319,135.0,98.0,16.04715920640619,True,13,1082,13,2026-06-18,2026-06-19,16.04715920640619,13,1082,True,1,,178,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,508.4665057222422
